"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Landmass/Landscape/OldPrototype_BP/Mats/Brushes/CachePreviewAlpha.CachePreviewAlpha","21","2","0","1","0.000000","0","0"
